others_dr,puell-multiple,sth-mvrv,lth-mvrv,volume_sma_em,trend_dpo,volatility_ui,lth-sopr,volume_em,cdd,trend_adx,out-flows,trend_mass_index,SUGAR,COFFEE,trend_stc,fear_greed
0.5403656707498927,0.1738490232649455,0.4334763948497855,0.11380597014925373,0.5569230520154116,0.999864094664882,0.0,0.00514151711796761,0.6711795650618311,0.0127347363181381,0.0,0.1412379526829508,0.3781956630431045,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5099663060449148,0.14410523215863355,0.41630901287553645,0.1119402985074627,0.5569229388221293,0.23928952574135792,0.0,0.005965524589613321,0.6711793516348786,0.012339019275278256,0.0,0.13434135510485024,0.4144310707347048,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5323290158024696,0.15706292333366056,0.41201716738197425,0.11217350746268659,0.5569229356445001,0.2393203473784657,0.0,0.005675768820726692,0.6711795510544605,0.01460623714705913,0.0,0.20793898279356524,0.4454851049087411,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.6486329482337728,0.1988809266712477,0.45922746781115886,0.12383395522388063,0.5569230132259555,0.2393316174266972,0.023064765543455726,0.005906466706255026,0.6711797413055592,0.013859238168134662,0.0,0.21122110489391033,0.48015757242935436,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5469276131604195,0.1778737606753706,0.45922746781115886,0.12593283582089554,0.5569230376256165,0.23935861757151006,0.023064765543455726,0.008722972000456086,0.6711796338506161,0.021733997122969844,0.0,0.2643744881510028,0.5107053422415964,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5262472733049112,0.17443800922744676,0.45064377682403445,0.12569962686567165,0.5569230201905091,0.23935941790331083,0.023107165284651784,0.005488372074964611,0.6711795214348721,0.007168237482712081,0.0,0.2497346253172692,0.5382126446363331,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5537646069806226,0.16216746834200452,0.45493562231759666,0.1287313432835821,0.556923035071288,0.23937236529318634,0.023107165284651784,0.0052841417855115915,0.6711796154862216,0.011336698317457386,0.0,0.23024140306789498,0.5669716866160002,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5087078752144434,0.15264552861490135,0.4377682403433477,0.12546641791044777,0.5569228763130764,0.23939360184511843,0.024575907846770148,0.00496342885233909,0.6711792659074087,0.01031397026105387,0.0,0.1720253582310027,0.5998675589445203,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5339760775714381,0.21134779621085698,0.4334763948497855,0.12523320895522388,0.5569229182439898,0.23934417024745688,0.025479155319361717,0.0064912543054021455,0.6711796313971361,0.012080663879654686,0.0,0.12646291398405102,0.6304323219597645,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5513552251191506,0.17080592912535586,0.4291845493562232,0.12663246268656717,0.5569228899131327,0.23945872669339097,0.025479155319361717,0.01708362073775522,0.6711795271954181,0.07978276959893346,0.0,0.1989817049256591,0.6586310625427326,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5629593947511515,0.20290566408167274,0.4377682403433477,0.13059701492537315,0.5569229086275056,0.2394320321502842,0.025479155319361717,0.014518378790628268,0.671179651013623,0.015976366245811276,0.0,0.2003631317650515,0.6870392098254837,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.521524510191132,0.1857269068420536,0.4334763948497855,0.13083022388059704,0.556922920136879,0.23942293271418064,0.015643219307874413,0.015289698123227204,0.6711795502804027,0.0038408471113170616,0.0,0.18285925047114648,0.7135042682763322,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.6301627239009439,0.17159124374202417,0.45922746781115886,0.14085820895522388,0.5569230546757824,0.23938358367912693,0.015643219307874413,0.01725856502245055,0.6711797236114089,0.05445679808855676,0.0,0.24477637647945633,0.7477273526169733,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5750870854139168,0.1590262098753313,0.4678111587982834,0.14388992537313433,0.5569230542368607,0.23936332023046586,0.015394859843188346,0.012197069147506222,0.6711797774479678,0.013540376073557417,0.0,0.18512979944106692,0.7812619700837367,0.6441701214095322,0.1836901190190685,0.0,0.38202247191011235
0.5192850712523925,0.18072052616079318,0.45064377682403445,0.14132462686567165,0.5569230358308834,0.23944456792082947,0.015948497638446395,0.015118217659819327,0.671179518081476,0.007689562152787981,0.0,0.13890198290128908,0.8131324460856004,0.6424732449197016,0.1836858100171498,0.0,0.38202247191011235
0.5399382379025469,0.2159615195837833,0.45064377682403445,0.1422574626865672,0.5569231109112038,0.23944007464979392,0.013873163121607511,0.011252799274118533,0.6711795432737171,0.007317525455323368,0.0,0.10919629245338168,0.8115491069000401,0.640776368429871,0.18368150101523084,0.0,0.38202247191011235
0.5918194410122755,0.18268381270246395,0.4806866952789699,0.15065298507462688,0.5569232274113133,0.23941411237264565,0.0120545653815941,0.013859023346594668,0.6711798484152801,0.008688052387490233,0.0,0.2030168697439166,0.8090477228397935,0.6390794919400399,0.183677192013312,0.0,0.38202247191011235
0.6893951496039807,0.22086973593796017,0.5278969957081545,0.1697761194029851,0.5569234596072437,0.23940303179501166,0.0120545653815941,0.012821866375228813,0.6711803339742922,0.027407983650803457,0.5253286035456964,0.23570580713685335,0.8154277253729965,0.6373826154502092,0.18367288301139306,0.0,0.38202247191011235
0.550387578122158,0.2196917640129577,0.5407725321888412,0.18166977611940302,0.5569242497276105,0.23935346870765553,0.0120545653815941,0.016768766540550425,0.6711816505941299,0.05271745080032424,0.5657285827455059,0.28484287331872604,0.8311208899430617,0.6356857389603784,0.18366857400947434,0.0,0.38202247191011235
0.5461431555934362,0.22980268970256212,0.5021459227467812,0.1756063432835821,0.5569233505275116,0.23932695834346832,0.011973089351603993,0.014490042168809428,0.6711772262706879,0.03065878455684068,0.5631090286195573,0.2460063754166854,0.8542616397969104,0.6339888624705473,0.1836642650075555,0.0,0.38202247191011235
0.5955743376787205,0.26111711004221067,0.5236051502145923,0.1842350746268657,0.5569235955670938,0.2393131441838804,0.011973089351603993,0.014206536838684468,0.6711802409377463,0.0072486200621584874,0.5606765855026049,0.1843535285195178,0.8672827483282047,0.6322919859807167,0.18365995600563656,0.0,0.38202247191011235
0.6119409097758709,0.27760871699224504,0.553648068669528,0.1970615671641791,0.5569240804538855,0.2393043135607306,0.008562751288036512,0.02375848002794768,0.671180503557181,0.022998527128176956,0.5642744901066228,0.13492443570425677,0.872073301790139,0.630595109490886,0.18365564700371784,0.0,0.38202247191011235
0.5102236182164654,0.2569942083047021,0.5321888412017168,0.19309701492537312,0.5569242391331165,0.23925652665004443,0.009403441166880995,0.01314393216843909,0.6711800364180966,0.006079367830204997,0.5697261991028147,0.11165468799064292,0.8685208465719135,0.6288982330010552,0.1836513380017991,0.0,0.38202247191011235
0.5948264194996156,0.18641405713163836,0.553648068669528,0.20265858208955223,0.5569242672259856,0.23931687362475465,0.009403441166880995,0.01280632399854495,0.6711795989010899,0.01399024820260818,0.5759341480590446,0.18280360787114983,0.8482176045613047,0.6272013565112243,0.18364702899988017,0.0,0.38202247191011235
0.41518872270679763,0.23490723471090608,0.4849785407725322,0.18470149253731344,0.5569236660515374,0.2393357846957005,0.046490425814563315,0.013125984898885114,0.6711781165453063,0.017884136078104868,0.5421582493030649,0.2158918361237115,0.845134754012923,0.6255044800213935,0.18364271999796133,0.0,0.38202247191011235
0.6157160339553245,0.2692647491901443,0.5150214592274678,0.1958955223880597,0.5569240329123946,0.23928840347309016,0.04856268682059429,0.025836829677297522,0.6711804866747614,0.01670230595883522,0.5107949147439409,0.22169313350390726,0.8449624403381232,0.6238076035315628,0.1836384109960424,0.0,0.38202247191011235
0.5310234239743362,0.255521743398449,0.5021459227467812,0.19496268656716417,0.5569240794850026,0.23926483506293797,0.05052034693196011,0.036839331958419534,0.6711798424857084,0.014048378974423074,0.4840885004778679,0.2199611711827041,0.839407143393078,0.6221107270417322,0.18363410199412367,0.0,0.38202247191011235
0.5258193385816738,0.2602336310984589,0.49356223175965663,0.19449626865671643,0.5569239555096234,0.2392980294476017,0.05283113314303071,0.02636275405155648,0.6711794610068881,0.015770308060385645,0.45928968723080027,0.17516130601756713,0.8350906773041743,0.6204138505519011,0.18362979299220494,0.0,0.38202247191011235
0.5308418339539503,0.3151074899381565,0.49356223175965663,0.19566231343283585,0.5569239283637326,0.23944779404064218,0.054772115286128444,0.023850440408597136,0.6711794487929201,0.0069924434426484935,0.43555799444335647,0.11185281802944834,0.824379078615741,0.6187169740620705,0.183625483990286,0.0,0.38202247191011235
0.5414637513547231,0.3077451654068912,0.4892703862660944,0.1961287313432836,0.5569239655934343,0.23943948122388936,0.05577479649531466,0.026042947932546873,0.671179638300706,0.011229586639677816,0.4150809850045919,0.11061687722296228,0.8157081810459329,0.6170200975722396,0.18362117498836716,0.0,0.38202247191011235
0.6423236014385205,0.31716894080691077,0.5321888412017168,0.21385261194029853,0.5569242432033598,0.23941904568626018,0.05577479649531466,0.027568140136717646,0.67118055700101,0.007108765120367847,0.4123193039636028,0.1440193516044881,0.8149286234077986,0.615323221082409,0.18361686598644822,0.0,0.38202247191011235
0.7305584674667188,0.4259350152154708,0.6094420600858369,0.24860074626865672,0.5569250006381752,0.23944817011298733,0.05577479649531466,0.026482869780895618,0.6711822672895379,0.02033973064460732,0.4280989531549266,0.2657892921921731,0.8230259009254459,0.6136263445925779,0.1836125569845295,0.0,0.38202247191011235
0.6308790486808519,0.48768037695101607,0.6351931330472104,0.26679104477611937,0.55692529224296,0.23950019084154744,0.05577479649531466,0.02877552888496028,0.6711823949010519,0.016787125546205994,0.45045255500933223,0.2234293476346756,0.8291220673892155,0.6119294681027473,0.18360824798261066,0.0,0.38202247191011235
0.6626723595590853,0.49838028860312167,0.682403433476395,0.298740671641791,0.5569278155337315,0.23939586081422573,0.05577479649531466,0.029598451376186656,0.6711836668467204,0.033213758122222305,0.48050625371086614,0.26925310842498673,0.8407954238139028,0.6102325916129167,0.18360393898069183,0.0,0.38202247191011235
0.5177725299521837,0.4262295081967213,0.6394849785407726,0.29407649253731344,0.5569276750721385,0.2394176543807295,0.05597811512246867,0.029434600449244074,0.671179882416414,0.03487477261142818,0.5084132596480047,0.2046019015150019,0.8534260479199649,0.6085357151230856,0.183599629978773,0.0,0.38202247191011235
0.42047548989649985,0.4077746147050162,0.5665236051502147,0.26842350746268656,0.5569253980143095,0.23917856725460726,0.07360414079299799,0.052885319220997054,0.6711746914786672,0.020873907790799315,0.492348247161443,0.15262866292846847,0.8713228974439894,0.6068388386332549,0.18359532097685405,0.0,0.38202247191011235
0.6763415576617193,0.31294787474231867,0.630901287553648,0.3006063432835821,0.5569280791296636,0.23922695310005057,0.07319326086752814,0.04177723878142578,0.671186879833641,0.02148085901544125,0.48073585439380084,0.11015967193473218,0.8870037111197874,0.6051419621434241,0.18359101197493533,0.0,0.38202247191011235
0.5658379036063933,0.3468145675861392,0.6266094420600858,0.31203358208955223,0.5569292641872314,0.23916090927015293,0.07319326086752814,0.02875053146012111,0.6711826237024542,0.029814286299040732,0.47831977545865484,0.274943510540449,0.8912045455047664,0.6034450856535934,0.1835867029730165,0.0,0.38202247191011235
0.6194057654340835,0.33621282026111715,0.6523605150214592,0.3304570895522388,0.5569303699443584,0.2390777967904793,0.05730897355372547,0.04424452936722278,0.6711809389361819,0.02072647486908955,0.4785882175605661,0.2189328995391223,0.8924625940729838,0.6017482091637626,0.18358239397109755,0.0,0.38202247191011235
0.695414202323966,0.4683420045155591,0.7167381974248929,0.3736007462686567,0.5569320470898342,0.23898246347253896,0.05546722138188468,0.03499716461263391,0.6711847675063943,0.02339831434588037,0.49027313507081854,0.2173627504456731,0.8959019494286352,0.6000513326739317,0.18357808496917882,0.0,0.38202247191011235
0.5059444164074635,0.4519485618926083,0.6738197424892705,0.3680037313432836,0.5569324302200713,0.23891092000630118,0.05451844419465838,0.0460633825693546,0.671180820406862,0.022924130488717925,0.5069121205059698,0.24379855984781212,0.907717312661317,0.5983544561841011,0.1835737759672601,0.0,0.38202247191011235
0.5777738562846506,0.45332286247177783,0.6738197424892705,0.37989738805970147,0.5569330275085372,0.2389918207744961,0.05228228746291666,0.03864659944124642,0.6711809855564251,0.018825278595806242,0.5223626069814673,0.18503963962063333,0.9128843974351571,0.59665757969427,0.18356946696534115,0.0,0.38202247191011235
0.5545770974406865,0.4451752233238442,0.665236051502146,0.39085820895522394,0.556934140752364,0.2392283057875373,0.05007223513368091,0.03451842163995839,0.6711822902932298,0.03756952910399234,0.5380901747564153,0.11573192737547659,0.9069941145679793,0.5949607032044394,0.18356515796342232,0.0,0.38202247191011235
0.544859679453463,0.57435947776578,0.665236051502146,0.3980876865671642,0.5569343972801681,0.23932874891817293,0.04895263660163024,0.03869399765231424,0.6711802930753542,0.005694528146172833,0.5526943448331527,0.1535198504479084,0.8846177484850589,0.5932638267146085,0.18356084896150338,0.0,0.38202247191011235
0.6777036136783136,0.5823107882595465,0.7081545064377683,0.4419309701492537,0.5569359862437314,0.23947879310648154,0.04895263660163024,0.04317716140146777,0.6711846127526329,0.061134184330339035,0.5758982547745636,0.16870024237551862,0.8564615072076057,0.5915669502247779,0.18355653995958465,0.0,0.38202247191011235
0.7046161896289844,0.625110434867969,0.7639484978540774,0.5000000000000001,0.5569391789860884,0.23930501496894738,0.04895263660163024,0.05639662154635396,0.6711904166079332,0.028467332157001504,0.6041811332519469,0.34212294748302546,0.8450455104194138,0.5909556962877168,0.1830122866779863,0.0,0.38202247191011235
0.7103384779915355,0.5449101796407186,0.7896995708154508,0.5734608208955224,0.5569473145788474,0.23887860268942307,0.04895263660163024,0.0563129630304793,0.6712031606028583,0.08761826096805551,0.6395781976580764,0.39330588931012284,0.8500980563624879,0.5903444423506562,0.18246803339638784,0.0,0.38202247191011235
0.5090324453493942,0.5920290566408167,0.7639484978540774,0.5785914179104478,0.556946565858851,0.23900394494879545,0.049641240826116394,0.051057409664113707,0.6711817557756232,0.025391118220255107,0.6724469003209113,0.29254386022765055,0.8589510246292987,0.5897331884135951,0.1819237801147895,0.0,0.38202247191011235
0.624308632718203,0.603023461274173,0.7639484978540774,0.6238339552238806,0.5569493202430733,0.2388902733158818,0.049411854267836314,0.05222610168486256,0.6711869128471536,0.08320158575660547,0.7035746982768128,0.19836672959438795,0.8655520122126998,0.5891219344765343,0.18137952683319114,0.0,0.38202247191011235
0.5445051712415142,0.6811622656326691,0.7467811158798283,0.6252332089552239,0.556952845143862,0.238902692069076,0.012550345532087174,0.0726071730052576,0.6711836886151813,0.026805418986024163,0.7324790820930074,0.17874216371079235,0.8578424468350214,0.5885106805394734,0.18083527355159257,0.0,0.38202247191011235
0.7088960446625958,0.7237655835869246,0.8369098712446352,0.7052238805970149,0.5569580673277639,0.23908871021054873,0.012550345532087174,0.08095756419876768,0.6712002092021204,0.027717905011970342,0.7634631214423703,0.15000777475258537,0.8565854570286964,0.5878994266024126,0.18029102026999422,0.0,0.38202247191011235
0.7120516245887624,1.0000000000000002,0.8884120171673822,0.8059701492537313,0.5569704163871253,0.2387582237967,0.012550345532087174,0.09688368054398633,0.6712141440712688,0.04429890815236814,0.7959311035380359,0.25973472887049753,0.8641403574764153,0.5872881726653515,0.17974676698839587,0.0,0.38202247191011235
0.8330787194844244,0.7352508098556986,0.9699570815450644,1.0,0.5570034278429098,0.23854843733575498,0.012550345532087174,0.09965906426553717,0.6712651990592386,0.12289392951946357,0.8290918986881026,0.28584447526804335,0.882752970131137,0.5866769187282906,0.17920251370679763,0.0,0.38202247191011235
0.16030709272147936,0.29714341808186906,0.5836909871244637,0.6979944029850746,0.5569721404098101,0.2384266781630391,0.14734496003781447,0.12373593939990421,0.6711049078667494,0.08829720026512178,0.8022815631931867,0.46635646643756706,0.9213534233747596,0.5860656647912298,0.17865826042519906,0.0,0.38202247191011235
0.024369152311630282,0.439678021007166,0.2274678111587983,0.353544776119403,0.5567188226538521,0.23840951361460674,0.3252312870413673,0.14900986008482275,0.670534239249435,0.05431564771621326,0.7608991405478241,0.5371387737985994,0.9658380904937658,0.5854544108541689,0.1781140071436007,0.0,0.38202247191011235
0.7305171028408145,0.363011681554923,0.3862660944206009,0.48367537313432835,0.5567161714957588,0.23874508179952333,0.4135809029159756,0.08892325553562411,0.6711742186053208,0.029656658479882227,0.7224726052342733,0.3961919981260515,0.9931655286972274,0.5848431569171079,0.17756975386200236,0.0,0.38202247191011235
0.2760529843766793,0.29518013154019834,0.31759656652360513,0.421875,0.5567200292374539,0.23928301093522938,0.5144958103656595,0.0603723581821245,0.6711921369898455,0.023311390191494807,0.6867908224431188,0.20361978833560762,1.0,0.5842319029800472,0.1770255005804039,0.0,0.38202247191011235
0.4876102847916791,0.28467654854225977,0.27467811158798283,0.3831623134328358,0.5567163478795183,0.23993189989959787,0.6021108509843799,0.05762942632331495,0.6711708965896406,0.02116862221436159,0.6545639718824909,0.15754987346574148,0.9970270737635689,0.5836206490429862,0.17648124729880554,0.0,0.38202247191011235
0.4253068656062576,0.2547364287817807,0.23605150214592277,0.3446828358208955,0.556711803008469,0.23983446269804767,0.686109176953597,0.07554125926975899,0.6711730121920156,0.02337957886904684,0.6292110275463454,0.24629082983912615,0.986745777609529,0.5830093951059253,0.1759369940172072,0.0,0.38202247191011235
0.31034853415584956,0.3405320506527928,0.17167381974248927,0.291044776119403,0.556705082243672,0.24027715220984638,0.7748958896265641,0.07882659643897813,0.6711732621851616,0.059296309329044825,0.6125588474341578,0.42389236527569224,0.9756686483517192,0.5823981411688642,0.17539274073560884,0.0,0.38202247191011235
0.9995599310986438,0.33905958574653977,0.3047210300429185,0.40135261194029853,0.5566987535523121,0.24033108283417268,0.8326520437883614,0.036990109453533426,0.6711870069283201,0.02067582806723077,0.5897859131578351,0.27629280154768765,0.9576864488230642,0.5817868872318036,0.17484848745401027,0.0,0.38202247191011235
0.7482239310341404,0.3432806518111318,0.3819742489270386,0.4710820895522388,0.5567034338201738,0.24111645167698012,0.8751479652279143,0.05078772663529592,0.6711937019299689,0.006907235632218758,0.5615788682385982,0.20612174674602393,0.9420082893179759,0.5811756332947428,0.17430423417241203,0.0,0.38202247191011235
0.6391338504996766,0.4169038971237852,0.4291845493562232,0.5158582089552239,0.5567054548288847,0.2420173395952181,0.9098612069884364,0.061520535613517655,0.6711920713728418,0.010607636323445548,0.5245237047875063,0.19977213516647285,0.9293656826221389,0.5805643793576817,0.17375998089081368,0.0,0.38202247191011235
0.6181007928560386,0.43634043388632576,0.4678111587982834,0.5559701492537314,0.5567049062354823,0.24376292774314193,0.9386967482819089,0.07518398857430017,0.6711822883574073,0.010859226230408024,0.49011533872577806,0.12369421501413473,0.9184646629663131,0.579953125420621,0.1732157276092151,0.0,0.38202247191011235
0.45210150619766953,0.3973691960341612,0.41201716738197425,0.513759328358209,0.5566957172738125,0.2410008218550736,0.9708617567420841,0.06716552803404702,0.6711767548277932,0.021876090319138827,0.46008440937506145,0.14853501710814593,0.9061519014958807,0.57934187148356,0.17267147432761676,0.0,0.38202247191011235
0.6154548271072797,0.4908216354176892,0.44635193133047213,0.5473414179104478,0.5566828542275667,0.2383170347087485,0.9977920453242665,0.051369739632490606,0.6711813117761216,0.011627131743726161,0.43219854640653893,0.1753362032236563,0.8869234346418087,0.5787306175464991,0.1721272210460184,0.0,0.38202247191011235
0.6945686068376644,0.5069205850593894,0.5150214592274678,0.6166044776119404,0.5566529036224822,0.2389426491046337,1.0,0.07198998385038091,0.6711887516075867,0.025366121230897057,0.40483053238195,0.152129666266948,0.871104747943031,0.5781193636094383,0.17158296776441995,0.0433929083044138,0.38202247191011235
0.6319788620551291,0.4844409541572593,0.5450643776824035,0.6702425373134329,0.5566862054689928,0.23795647340765042,0.9891647860313415,0.04467380635240991,0.6711899091979031,0.028613664529020824,0.38942478214424214,0.2289830468062575,0.8599687369184574,0.5775081096723774,0.1710387144828216,0.3925360675635024,0.38202247191011235
0.42910182678434505,0.46127417296554435,0.46351931330472107,0.6107742537313434,0.5569335715453563,0.23782996654138264,0.9465160219837329,0.07784324746732385,0.6711656290363779,0.01678583256238412,0.36427751187926016,0.20824949726624442,0.8571216662770222,0.5768968557353163,0.17049446120122325,0.6962680337817512,0.38202247191011235
0.47766233587726936,0.36075390203200164,0.4420600858369099,0.5925839552238806,0.556933010964662,0.2375434299891624,0.9132964328072882,0.0719350097360203,0.6711727877505718,0.005458699172204746,0.34092647520463404,0.22767561949808324,0.851054406822056,0.5762856017982555,0.16995020791962479,0.8481340168908755,0.38202247191011235
0.44805257375667473,0.4576420928634534,0.3948497854077253,0.5475746268656717,0.55692751197831,0.2370362169091146,0.8649654144183562,0.06168266000427358,0.6711781010966776,0.014504473670094706,0.3192433697210525,0.19865734412849764,0.839498662860272,0.5756743478611946,0.16940595463802643,0.9240670084454378,0.38202247191011235
0.5940069663339482,0.4753116717384902,0.4206008583690988,0.574393656716418,0.5569310261902918,0.23817569516788892,0.8091834045326551,0.05350688735421004,0.6711798664434985,0.005949059931854489,0.29910905748629835,0.13664759538504206,0.8164333737335349,0.5750630939241338,0.16886170135642808,0.925727252736928,0.38202247191011235
0.6191289179874835,0.3843133405320507,0.45493562231759666,0.6133395522388061,0.5569371574774724,0.2390095617014633,0.7401684802238312,0.049879390103593414,0.6711886620020607,0.01155083734908136,0.28683705249515196,0.2340102562640639,0.7951083505746381,0.5744518399870727,0.16831744807482973,0.9352510404462886,0.38202247191011235
0.4880912079420168,0.31736526946107785,0.4291845493562232,0.5893190298507464,0.5569394204474736,0.23944520302316788,0.6486532148875691,0.056236506742625744,0.6711790383051854,0.007092854936782862,0.2754416192890872,0.18447095200837643,0.7785237667023999,0.5738405860500121,0.16777319479323116,0.9220721444619102,0.38202247191011235
0.3180334742752,0.25041719839010507,0.32618025751072965,0.4874067164179104,0.5569301285744295,0.23974735523635335,0.5865251769761578,0.06733570003563996,0.6711632898777534,0.022231210898667766,0.26399516557360386,0.21735926144228784,0.7729981920306668,0.573229332112951,0.1672289415116328,0.7018631522329787,0.38202247191011235
0.4157678983827974,0.22803573181505843,0.28326180257510725,0.4449626865671642,0.5569206344198184,0.23945186707120292,0.5452406847262434,0.06114189758570399,0.671169468565616,0.011158743284221975,0.26022213396437693,0.279345620266219,0.7688503003245626,0.5720499072125772,0.16542114066627478,0.447002419124388,0.38202247191011235
0.4313307617456576,0.3165799548444096,0.23605150214592277,0.39948694029850745,0.556912136544288,0.2397684514374004,0.5201911281669583,0.04099353257476133,0.6711703809620159,0.03575297584986379,0.2625020145678949,0.3701006319632611,0.7616282678549854,0.5708704823122034,0.16361333982091675,0.223501209562194,0.38202247191011235
0.7218540097830307,0.3389614214194562,0.3133047210300429,0.46805037313432835,0.5569145734535592,0.24039231805815722,0.48656517176931,0.030189732033780226,0.6711885084488938,0.003123092344066818,0.25976494637345005,0.12269769615356203,0.7467580552889068,0.5696910574118293,0.16180553897555872,0.111750604781097,0.38202247191011235
0.5669525966864736,0.3240404437027585,0.32618025751072965,0.48414179104477617,0.5569179694449269,0.24079288796544,0.4380545536916459,0.03537780904633703,0.6711854229293276,0.00988016667205383,0.25512157504785726,0.12358125275037472,0.7119585626715618,0.5685116325114553,0.15999773813020068,0.0558753023905485,0.38202247191011235
0.4888381408604717,0.3234514577402572,0.3047210300429185,0.46501865671641796,0.556917841262341,0.2402042396497936,0.3984041149303119,0.045342778488526,0.671180984596353,0.0046928065365492225,0.24684100005457504,0.2131986357017296,0.6729919237588363,0.5673322076110815,0.15818993728484265,0.02793765119527425,0.38202247191011235
0.5033595315709074,0.3188377343673309,0.3047210300429185,0.4615205223880597,0.5569120135152997,0.23993260815042913,0.41996077192829434,0.06161515477900357,0.6711738765688715,0.008494708652283835,0.2437986042949509,0.1650612889289045,0.6455271129070965,0.5661527827107075,0.15638213643948484,0.013968825597637125,0.38202247191011235
0.5669008117769584,0.31019927358397964,0.3090128755364807,0.4664179104477612,0.556909355288237,0.23956702290625123,0.4341077397456464,0.07763724992720775,0.6711831242036007,0.004141211970032244,0.23861715712846931,0.17378929535852108,0.6259972049764964,0.5649733578103336,0.15457433559412648,0.006984412798818562,0.38202247191011235
0.5269404613876113,0.3413173652694611,0.3047210300429185,0.4610541044776119,0.5569143060665139,0.23984288286632058,0.4462362086122045,0.10775592697954736,0.6711782656553007,0.007315393722027342,0.23409994798858164,0.15428173968186223,0.6118796043756782,0.5637939329099598,0.15276653474876856,0.003492206399409281,0.38202247191011235
0.581260104145401,0.3518209482673997,0.33047210300429186,0.4857742537313433,0.5569183415310631,0.2402476178776635,0.4523449434735551,0.0540921634121673,0.6711830880760624,0.012375404510985023,0.22310862248187582,0.15579713444105114,0.6018458564458344,0.5626145080095858,0.1509587339034104,0.0017461031997046401,0.38202247191011235
